"","k","m","delta.1","delta.2","delta.3","delta.4","delta.5","delta.6","delta.7","delta.8","delta.9","delta.10","delta.11","delta.12","delta.13","delta.14","delta.15","delta.16","delta.17","delta.18","sigma_obs","beta.1","beta.2","beta.3","beta.4","beta.5","beta.6","beta.7","beta.8","beta.9","beta.10","beta.11","beta.12","beta.13","beta.14","beta.15","beta.16","beta.17","beta.18","beta.19","beta.20","trend"
"11",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.235830794478898
"12",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.251425610092643
"13",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.26697781691658
"14",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.28253002371202
"15",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.298082230473791
"16",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.313677074926893
"17",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.329252688151988
"18",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.344836374258745
"19",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.36042006036856
"20",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.376046441597645
"21",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.391630127796048
"22",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.407213813994452
"23",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.422797500192856
"24",-0.360325674919695,-0.0795911963577185,1.71666587953092e-10,8.62160877622126e-10,5.12698330714606e-06,0.000194419107313264,0.00048683809599915,0.000713546320017266,0.000737131865643407,0.00021383643136458,1.83658880200334e-05,-5.62828387143245e-10,9.15554518482139e-11,6.55915684211508e-10,7.7493342220207e-10,-6.63488071417528e-07,-0.000538069932159118,-0.000185808983124508,-7.04012199237832e-11,-2.03898812183718e-09,0.0257349857724582,-0.00773109220406473,-0.30739167370076,-0.0150008430879709,-0.274561639317022,-0.0213479549644982,-0.219838978700066,-0.0263112115489158,-0.143214787354741,-0.0294295302471273,-0.0446766005525523,-0.0302419974791658,0.0757916058147921,-0.0282879118549378,0.218209413677468,-0.0231068142569617,0.38259996046535,-0.0142385706507894,0.568989936345272,-0.00122337942444178,0.777409583335318,-0.43842388142194
